user_id,age,gender,occupation,feedback_text,feedback_timestamp,menu_item,meal_time,previous_feedbacks,interaction_count
882,21,Female,Student,I appreciated the variety of healthy options.,2024-01-21 16:03:17,Idli,Afternoon,"[0.9495003933347048, 0.051200947019958365, -0.9012971756277122, -0.7662418152463943]",1
883,25,Male,Student,The overall dining experience was excellent.,2024-09-13 07:27:58,Vada,Morning,[0.2791783785603068],8
884,25,Male,Student,The food was a bit bland.,2023-09-14 15:36:58,Manchurian,Evening,[-0.38537827160682814],3
885,24,Male,Student,I would recommend this place for its service.,2024-06-27 09:40:06,Pav Bhaji,Evening,"[-0.05658502461587833, -0.34383312639931507, 0.5812481829353962, -0.1634655155147886]",8
886,25,Female,Student,I think the meal could use more seasoning.,2023-06-15 08:57:18,Pasta,Morning,[0.5233825796034666],3
887,28,Female,Student,The portions were generous.,2023-02-26 05:54:17,Ice Cream,Evening,"[0.6078988481434053, 0.0009109591364688807]",9
888,26,Female,Student,The temperature of the food was perfect.,2023-12-19 05:50:16,Mixed Vegetable,Morning,[-0.5950599075514489],9
889,26,Male,Student,The flavors were not what I expected.,2023-05-08 11:38:51,bonda,Evening,"[-0.2512066502960413, -0.4761877662307781, 0.475403657783527, 0.48264535094024774]",3
890,23,Male,Student,I didn’t like the texture of the meal.,2023-12-09 07:57:09,Paneer Butter Masala,Afternoon,"[-0.04138132318198684, -0.20116412507548653, -0.4368955665319325]",7
891,19,Female,Student,The meal was light and refreshing.,2024-06-10 05:38:00,Mutton Curry,Morning,"[0.04060597198770988, 0.5963631465953709, 0.14481454404241956]",3
892,18,Male,Student,I would recommend this place for its service.,2024-08-17 13:56:31,Fish Curry,Afternoon,"[-0.05846208081346771, 0.5402024362402351, -0.4035933128668221]",6
893,18,Male,Student,I didn’t like the texture of the meal.,2024-04-19 14:01:57,Ice Cream,Morning,"[0.25459583801740604, -0.39808758121295873, 0.9800659090880559, -0.14622476362392867, 0.99950841713126]",8
894,26,Male,Student,The staff was attentive and friendly.,2023-04-18 16:31:39,Paneer Butter Masala,Afternoon,"[0.46637807367901507, -0.8877627382085209]",8
895,20,Female,Student,The flavors were bold and exciting.,2024-03-17 16:08:26,Spring Rolls,Afternoon,"[0.9386841757409299, -0.09174985465783458, 0.03947854732848732, -0.5028468306374831]",3
896,29,Female,Student,The meal was not enough dry for my liking.,2023-07-05 03:46:08,Kofta Curry,Evening,"[0.10628951865636593, -0.6549028317915719, -0.332775067572173, 0.9507395206492297]",1
897,24,Female,Student,The salad was fresh and well-prepared.,2024-06-24 21:04:18,Mixed Vegetable,Evening,"[-0.7514452814664401, -0.20094366452540013, 0.11720277142574154]",2
898,25,Male,Student,The overall dining experience was excellent.,2023-05-23 11:19:02,Garlic Bread,Evening,"[0.5693756944647645, 0.02657768494089252, 0.9781582357520953]",1
899,20,Female,Student,The meal had great depth of flavor.,2024-03-19 15:26:17,Pasta,Morning,"[-0.5403347801122789, 0.2533608474074105, -0.3736654784391873, 0.7354409718136521, -0.7972850893432015]",3
900,20,Male,Student,The food was served at the right temperature.,2024-03-27 01:48:04,Chicken Biryani,Evening,"[0.23599377020696855, -0.08238102025314054]",1
901,18,Male,Student,The flavors were unique and interesting.,2023-09-05 18:41:15,Chicken,Afternoon,"[-0.23186789017413623, -0.8193682041640877, -0.8636833416330894]",7
902,27,Female,Student,The meal was not enough dry for my liking.,2023-08-23 14:16:02,Kofta Curry,Morning,"[0.3879099204204377, 0.27231751044093166, -0.31554707824321193, 0.506271980686515, -0.5668019485991016]",5
903,21,Male,Student,The flavors were bold and exciting.,2023-07-18 17:34:14,Fried Rice,Evening,"[-0.5842227860198643, 0.4331404510063097, 0.333164422849626]",1
904,21,Male,Student,I didn’t like the texture of the meal.,2023-07-07 20:00:59,Roti,Afternoon,"[0.6192403897155527, -0.1808377943433619, -0.23323938823928492, 0.6198421993975549, -0.5777956746165009]",9
905,25,Female,Student,The staff was attentive and friendly.,2024-03-28 07:38:01,Mushroom Soup,Evening,"[0.6007753325907703, -0.06893395805573288, -0.7473966298496626, -0.41034256584876383]",3
906,19,Male,Student,I didn’t enjoy the temperature of the food.,2023-12-15 16:49:28,Veg Biryani,Afternoon,"[-0.9532298085382775, -0.1853336885825636, -0.06019885249458623]",5
907,18,Female,Student,The food was cold and undercooked.,2024-02-09 07:03:47,Manchurian,Morning,"[0.06611460998021212, 0.30330586395276127, 0.8401389643152954, -0.4607007964885823, 0.7524074008602035]",4
908,28,Female,Student,The portions were generous.,2023-02-10 15:29:35,Masala Dosa,Morning,"[-0.45927062796627527, -0.5932528700560527, 0.4756345963915374, 0.6463205137052914, -0.3246190395642561]",1
909,28,Male,Student,The flavors didn’t work well together.,2023-05-18 18:26:04,Gulab Jamun,Morning,"[0.789697038513743, 0.5792136868766113]",4
910,23,Female,Student,The service could be better.,2023-05-29 09:26:04,Fried Rice,Afternoon,"[0.15915709495263752, 0.9667097540812928, -0.20356888596346456, -0.4320495786056695, -0.8878703402632568]",9
911,29,Male,Student,I didn’t like the texture of the meal.,2023-06-24 08:43:16,Mushroom Soup,Morning,"[-0.7452606023967516, -0.11103818324284154, 0.9341780061371765]",9
912,28,Male,Student,The overall dining experience was excellent.,2023-07-12 01:37:38,Paneer Tikka,Evening,"[0.7397244478817402, 0.4439692299029847]",5
913,28,Female,Student,The food tasted fresh and well-prepared.,2023-02-17 20:04:08,Ice Cream,Morning,"[-0.9902602004355296, 0.43303572628987475, -0.5094212061799503, -0.9849281226258935, 0.8066428230942433]",1
914,21,Male,Student,I would recommend this place for its service.,2023-01-11 22:32:11,Samosa,Morning,"[0.5810226589364296, -0.7255982449571221, 0.46786137320367693, 0.6456297999510656]",5
915,28,Male,Student,"The main dish was great, but the sides could improve.",2024-08-28 15:13:40,Egg Curry,Evening,"[0.038898316012097034, 0.5053008512440729]",6
916,28,Female,Student,The food tasted fresh and well-prepared.,2024-01-08 01:34:24,Samosa,Evening,"[-0.7079438706390353, -0.9839280442481455, 0.270605926972461, -0.02841034461844716, -0.09976155787433627]",6
917,23,Male,Student,The service was not enough slow.,2023-03-19 18:46:23,Chicken,Morning,"[0.31336438080559614, -0.756666909452886, 0.46288384875984945]",1
918,20,Female,Student,I found the meal to be very satisfying.,2023-04-08 08:47:11,Chicken,Morning,"[-0.07500556565750349, 0.7749564629762311, 0.9511428749599906, 0.5590403682379912]",4
919,22,Male,Student,I would recommend this place for its service.,2024-03-01 16:37:40,Idli,Morning,"[0.7551677956731413, 0.38423405910110553, -0.8340104619745681, 0.695331949691006]",1
920,26,Male,Student,The food was served at the right temperature.,2023-10-25 00:11:02,Veg Biryani,Afternoon,"[-0.28340820822131096, 0.6620691953736053, -0.766891618010725]",3
921,22,Female,Student,I didn’t enjoy the temperature of the food.,2023-02-16 03:40:32,Chole Bhature,Afternoon,"[-0.2500854970678912, -0.8094117044517295, -0.6420414618898456]",9
922,20,Female,Student,The meal exceeded my expectations.,2023-06-27 12:46:22,Paneer Tikka,Evening,"[0.1785941247098617, 0.6107298494922753]",1
923,29,Male,Student,The staff was very polite and attentive.,2023-03-12 10:57:01,Chicken,Evening,"[-0.6259609133402098, -0.9598371426667904, -0.9998248719277945, 0.24231513851481634]",8
924,20,Male,Student,I appreciated the variety of healthy options.,2023-06-20 17:22:48,Uttapam,Afternoon,"[0.7947496942117975, 0.8511269158581851, 0.6392462816656916]",1
925,26,Male,Student,The staff provided excellent service.,2023-07-07 14:25:27,Samosa,Afternoon,"[0.3831440441719083, 0.2511583385993048, -0.4767001099072854]",6
926,28,Male,Student,The staff provided excellent service.,2024-05-04 02:22:59,Rasmalai,Evening,[-0.8651125172795344],6
927,28,Female,Student,I didn’t enjoy the temperature of the food.,2024-08-05 00:04:38,Fried Rice,Evening,"[-0.9117045880776606, -0.83997354817243]",5
928,28,Female,Student,The temperature of the food was perfect.,2024-02-23 21:13:28,Samosa,Afternoon,"[-0.8988389850679275, 0.637048681143793, -0.9105489976670953, 0.9910191487737998, 0.648251343013116]",8
929,20,Female,Student,The quality of the ingredients was outstanding.,2023-11-25 20:53:24,Pav Bhaji,Morning,"[-0.4049681160982024, 0.8946376133460985, 0.8107853626284072, -0.738036859916934, -0.1738055895334638]",6
930,24,Male,Student,I didn’t enjoy the temperature of the food.,2023-04-06 21:09:40,Kofta Curry,Morning,[-0.3681020669954198],1
931,29,Male,Student,The flavors were bold and exciting.,2024-05-26 00:36:33,Fried Rice,Morning,"[0.39055706453287176, 0.7050874887847494, 0.07473150134120798]",3
932,22,Female,Student,The service was not enough slow.,2024-03-10 13:28:02,Ice Cream,Evening,[0.6919672811519573],5
933,21,Female,Student,The food quality was excellent!,2023-03-13 13:35:24,Egg Curry,Evening,"[0.145949019243498, -0.3142971334812368, 0.9121397111528338]",7
934,29,Female,Student,I found the service to be lacking.,2024-01-30 10:11:56,Paneer Butter Masala,Afternoon,"[0.29161973678911846, 0.10137972443296439, -0.20708340706008155, 0.5004554380161323, 0.4646174218930301]",6
935,24,Male,Student,The portions were just right.,2024-03-14 22:59:10,Kofta Curry,Morning,"[0.1994074491880451, 0.5933608934981982]",8
936,20,Male,Student,The meal was not enough salty.,2024-07-14 07:27:01,Caesar Salad,Evening,"[-0.45097619169860637, 0.24601562876194571, -0.3050080148271095]",7
937,28,Female,Student,The staff provided excellent service.,2024-04-24 15:05:55,Veg Curry,Afternoon,"[0.9219133671210307, -0.8252938670091259, 0.37673329645408304]",1
938,20,Male,Student,The temperature of the food was perfect.,2023-07-31 18:52:32,Egg Curry,Evening,"[0.9333895457619545, -0.7645189284907119, 0.9704167460261199, -0.7837042910008067, -0.6246345953049826]",2
939,28,Male,Student,The staff was very polite and attentive.,2024-06-26 12:30:15,Gulab Jamun,Evening,"[-0.7193824943357043, -0.35795728902106916, -0.49372419929492417, 0.9832199393404735]",2
940,28,Female,Student,The food was cold and undercooked.,2024-05-20 09:36:31,Mutton Curry,Evening,"[0.708163162595866, -0.5753401254732586, 0.7355482159973639, 0.5975748067565259]",7
941,25,Male,Student,The staff provided excellent service.,2023-10-21 11:33:25,Chicken,Afternoon,"[0.8049550547777831, -0.717624307054699, -0.716768037468736, -0.7613122749994448]",5
942,23,Female,Student,The portions were generous.,2024-01-03 01:39:46,Egg Curry,Evening,"[-0.7170895750518675, 0.33358027995728357]",6
943,25,Male,Student,The overall dining experience was excellent.,2023-06-27 14:50:55,Fish Curry,Morning,"[-0.8337707788726032, 0.9683178380176503]",8
944,22,Male,Student,The overall dining experience was excellent.,2023-08-29 05:59:34,Gulab Jamun,Evening,[0.44642569267446697],3
945,19,Male,Student,The overall dining experience was excellent.,2023-11-09 06:17:34,Mushroom Soup,Morning,"[0.6930603056727953, -0.3999101962116147, -0.14044684658126627, -0.6990122997671633]",4
946,21,Female,Student,The meal was missing a key ingredient.,2023-12-16 19:45:37,Kofta Curry,Afternoon,"[-0.48233912552954417, 0.4109972340852328, -0.8678714853569078, 0.8718218039547418, -0.901231100891067]",4
947,26,Female,Student,The staff was attentive and friendly.,2023-08-20 02:16:25,Vada,Evening,"[0.8402554115511471, 0.08574860437201415, 0.12650896001770673]",7
948,19,Female,Student,The food was served at the right temperature.,2023-08-29 08:47:33,Ice Cream,Evening,[0.5435235201172908],6
949,29,Male,Student,The portions were generous.,2023-03-02 16:08:26,Mixed Vegetable,Morning,"[-0.6800799620219622, -0.7601996673611411]",8
950,29,Male,Student,I didn’t enjoy the quality.,2024-07-29 14:33:36,Masala Dosa,Evening,"[0.7740778045508012, 0.16071938285239162, 0.23445921907837142]",7
951,18,Female,Student,"Amazing flavors, I loved the taste.",2024-06-18 08:57:36,Garlic Bread,Evening,"[0.08656093630348649, 0.7096888361324676, 0.12144522717868211]",8
952,26,Male,Student,I found the meal to be very satisfying.,2023-05-25 11:14:56,Ice Cream,Evening,"[-0.8686425547224275, 0.20044233662469568, 0.7526912845183609, -0.4834556279830273, -0.48281149867919315]",8
953,19,Female,Student,I think the meal could use more seasoning.,2024-05-07 18:46:06,Pav Bhaji,Afternoon,"[0.17335940512278625, -0.7293965913219624]",9
954,24,Male,Student,I didn’t like the texture of the meal.,2023-12-11 03:25:02,Spring Rolls,Afternoon,"[-0.11203315008703085, 0.6316538712531159]",7
955,29,Male,Student,The meal was not enough salty.,2023-05-02 08:56:02,Chicken,Evening,"[0.9169740279444993, -0.2029507111186224, -0.08334255872840379, 0.40559085301123265, -0.1396039590967837]",7
956,23,Female,Student,The meal was light and refreshing.,2023-04-11 08:33:33,uggani,Afternoon,"[0.6010807888944285, -0.31211904721116923, 0.9770107360946401, -0.535127955311895]",7
957,23,Female,Student,I appreciated the variety of healthy options.,2023-05-23 13:08:20,Fried Rice,Evening,"[0.16755012643525835, -0.5814019441595077, 0.2719016978720805]",8
958,23,Female,Student,I appreciated the variety of healthy options.,2023-05-26 13:33:26,Paneer Butter Masala,Afternoon,"[0.7067068774252108, -0.17586568804622038, -0.7141376701327189, 0.8718252658560144, 0.6843331777261852]",9
959,21,Female,Student,I really enjoyed the meal.,2024-06-01 15:36:12,Veg Biryani,Afternoon,"[0.6209185019324615, -0.41741365315486534, 0.006202910421271746]",2
960,18,Male,Student,The overall experience was satisfying.,2024-07-01 00:21:59,Fried Rice,Morning,[0.7827301338363049],7
961,28,Male,Student,The meal was not enough dry for my liking.,2023-06-03 03:41:22,Egg Curry,Evening,[-0.31258547081776333],5
962,23,Female,Student,The overall dining experience was excellent.,2024-01-16 03:51:48,Rasmalai,Evening,"[-0.8847362830439514, 0.4852042882491945]",3
963,22,Female,Student,I think the meal could use more seasoning.,2024-01-27 07:44:46,Uttapam,Evening,[0.8779182780095969],7
964,26,Female,Student,I didn’t enjoy the temperature of the food.,2023-07-01 18:26:44,Masala Dosa,Morning,"[0.14587709444161145, 0.05317269119220658]",1
965,19,Male,Student,I didn’t like the texture of the meal.,2023-10-23 18:03:55,Paneer Butter Masala,Afternoon,[-0.7025267676953031],7
966,20,Male,Student,I didn’t enjoy the temperature of the food.,2023-08-30 16:13:26,Gulab Jamun,Afternoon,"[0.4434986307574391, 0.9006595353576388]",2
967,24,Female,Student,"Amazing flavors, I loved the taste.",2023-03-02 02:21:30,bonda,Evening,"[0.3968732554839438, -0.9378934556395653]",5
968,28,Female,Student,The food tasted fresh and well-prepared.,2023-09-02 15:45:28,Mutton Curry,Evening,"[0.27143873089206805, -0.19743132746672942]",4
969,27,Female,Student,The quality of the ingredients was outstanding.,2024-04-12 10:09:49,Veg Biryani,Afternoon,"[0.8494057807289055, -0.036291989869050134, -0.9589416530397052]",2
970,26,Female,Student,The temperature could have been better.,2024-06-20 10:23:25,Masala Dosa,Evening,[0.7811335316099464],9
971,28,Male,Student,I appreciated the healthy options available.,2023-04-10 16:25:22,Paneer Tikka,Afternoon,"[0.8897730450154453, -0.07934832853834095]",1
972,25,Male,Student,I enjoyed the attentive service.,2023-07-08 15:46:28,Egg Curry,Evening,"[-0.21687758770483012, 0.9880487681499257, 0.8067561371724719]",6
973,24,Female,Student,The portions were generous.,2023-02-06 05:21:10,Ice Cream,Afternoon,"[-0.009605989711373164, -0.33418328234456673, 0.7269038432835755, 0.7852078775618718]",3
974,19,Male,Student,The service could be better.,2024-06-15 13:04:59,Samosa,Evening,"[0.6959161169512189, -0.16735427440505868, 0.6868953178305015, -0.37709861799184785, -0.42564491220878464]",4
975,29,Male,Student,The portions were just right.,2023-05-20 18:16:16,Chole Bhature,Morning,"[-0.13409311408395896, -0.1301117258904363, 0.12021999257515081, 0.010174561196964138]",9
976,29,Female,Student,The meal was light and refreshing.,2023-05-05 22:35:38,bonda,Evening,"[-0.47866250349033823, 0.08016630983821282]",3
977,19,Male,Student,I appreciated the variety of healthy options.,2023-09-08 06:28:11,Fried Rice,Evening,"[-0.779269289108123, 0.9255523159336945, 0.9578596192067441, -0.7637481590932935, -0.8429572382709343]",9
978,27,Female,Student,The staff was attentive and friendly.,2023-01-29 20:33:00,Ice Cream,Morning,[-0.4580305518424579],7
979,23,Male,Student,I would recommend this place for its service.,2023-10-02 07:05:27,Chicken Biryani,Afternoon,"[0.2940956815054183, 0.19957991631288818, -0.8420244957407717, 0.6808019925022775]",8
